day,month,time,location,direction,volume
6,3,1500,Example,1,4041
6,3,1600,Example,0,3723
6,3,1600,Example,1,3767
6,3,1700,Example,0,3082
6,3,1700,Example,1,3284
6,3,1800,Example,0,2656
6,3,1800,Example,1,2677
6,3,1900,Example,0,2261
6,3,1900,Example,1,2604
6,3,2000,Example,0,1699
6,3,2000,Example,1,2109
6,3,2100,Example,0,1128
6,3,2100,Example,1,1651
6,3,2200,Example,0,958
6,3,2200,Example,1,1099
6,3,2300,Example,0,765
6,3,2300,Example,1,1036
7,3,0,Example,0,585
7,3,0,Example,1,1000
7,3,100,Example,0,380
7,3,100,Example,1,439
7,3,200,Example,0,236
7,3,200,Example,1,235
7,3,300,Example,0,340
7,3,300,Example,1,256
7,3,400,Example,0,640
7,3,400,Example,1,331
7,3,500,Example,0,678
7,3,500,Example,1,524
7,3,600,Example,0,799
7,3,600,Example,1,765
7,3,700,Example,0,1006
7,3,700,Example,1,931
7,3,800,Example,0,1295
7,3,800,Example,1,1178
7,3,900,Example,0,2029
7,3,900,Example,1,1849
7,3,1000,Example,0,2724
7,3,1000,Example,1,2827
7,3,1100,Example,0,3359
7,3,1100,Example,1,3468
7,3,1200,Example,0,4293
7,3,1200,Example,1,4134
7,3,1300,Example,0,4794
7,3,1300,Example,1,4550
7,3,1400,Example,0,4832
7,3,1400,Example,1,4367
7,3,1500,Example,0,4637
7,3,1500,Example,1,4196
7,3,1600,Example,0,4353
7,3,1600,Example,1,4070
7,3,1700,Example,0,4111
7,3,1700,Example,1,4304
7,3,1800,Example,0,3966
7,3,1800,Example,1,3964
7,3,1900,Example,0,3232
7,3,1900,Example,1,3347
7,3,2000,Example,0,2666
7,3,2000,Example,1,2521
7,3,2100,Example,0,1891
7,3,2100,Example,1,2097
7,3,2200,Example,0,1216
7,3,2200,Example,1,1491
7,3,2300,Example,0,726
7,3,2300,Example,1,1231
1,3,0,Example,0,350
1,3,0,Example,1,868
1,3,100,Example,0,174
1,3,100,Example,1,352
1,3,200,Example,0,177
1,3,200,Example,1,157
1,3,300,Example,0,352
1,3,300,Example,1,186
1,3,400,Example,0,1024
1,3,400,Example,1,406
1,3,500,Example,0,1714
1,3,500,Example,1,1199
1,3,600,Example,0,3201
1,3,600,Example,1,3453
