day,month,time,location,direction,volume
3,4,2300,Example,0,982
3,4,2300,Example,1,1174
4,4,0,Example,0,505
4,4,0,Example,1,1202
4,4,100,Example,0,247
4,4,100,Example,1,581
4,4,200,Example,0,225
4,4,200,Example,1,230
4,4,300,Example,0,419
4,4,300,Example,1,215
4,4,400,Example,0,1066
4,4,400,Example,1,427
4,4,500,Example,0,1524
4,4,500,Example,1,967
4,4,600,Example,0,3136
4,4,600,Example,1,3024
4,4,700,Example,0,5871
4,4,700,Example,1,5095
4,4,800,Example,0,5850
4,4,800,Example,1,5061
4,4,900,Example,0,4747
4,4,900,Example,1,4533
4,4,1000,Example,0,4404
4,4,1000,Example,1,4155
4,4,1100,Example,0,4405
4,4,1100,Example,1,4339
4,4,1200,Example,0,4770
4,4,1200,Example,1,4703
4,4,1300,Example,0,4704
4,4,1300,Example,1,4790
4,4,1400,Example,0,4943
4,4,1400,Example,1,4789
4,4,1500,Example,0,5588
4,4,1500,Example,1,5305
4,4,1600,Example,0,6245
4,4,1600,Example,1,6562
4,4,1700,Example,0,6215
4,4,1700,Example,1,6580
4,4,1800,Example,0,4950
4,4,1800,Example,1,5217
4,4,1900,Example,0,4144
4,4,1900,Example,1,3860
4,4,2000,Example,0,2791
4,4,2000,Example,1,3147
4,4,2100,Example,0,2132
4,4,2100,Example,1,2284
4,4,2200,Example,0,1486
4,4,2200,Example,1,2005
4,4,2300,Example,0,928
4,4,2300,Example,1,1253
5,4,0,Example,0,552
5,4,0,Example,1,1134
5,4,100,Example,0,282
5,4,100,Example,1,568
5,4,200,Example,0,221
5,4,200,Example,1,233
5,4,300,Example,0,453
5,4,300,Example,1,306
5,4,400,Example,0,1118
