day,month,time,location,direction,volume
2,2,600,Example,1,3217
2,2,700,Example,0,6018
2,2,700,Example,1,5300
2,2,800,Example,0,6051
2,2,800,Example,1,4729
2,2,900,Example,0,4573
2,2,900,Example,1,4348
2,2,1000,Example,0,4248
2,2,1000,Example,1,3936
2,2,1100,Example,0,4267
2,2,1100,Example,1,4011
2,2,1200,Example,0,4092
2,2,1200,Example,1,4282
2,2,1300,Example,0,4307
2,2,1300,Example,1,4147
2,2,1400,Example,0,4548
2,2,1400,Example,1,4446
2,2,1500,Example,0,4926
2,2,1500,Example,1,4949
2,2,1600,Example,0,5916
2,2,1600,Example,1,5785
2,2,1700,Example,0,5895
2,2,1700,Example,1,5399
2,2,1800,Example,0,5132
2,2,1800,Example,1,4800
2,2,1900,Example,0,3490
2,2,1900,Example,1,3599
2,2,2000,Example,0,2248
2,2,2000,Example,1,2560
2,2,2100,Example,0,1649
2,2,2100,Example,1,2072
2,2,2200,Example,0,1303
2,2,2200,Example,1,1573
2,2,2300,Example,0,750
2,2,2300,Example,1,1129
3,2,0,Example,0,341
3,2,0,Example,1,689
3,2,100,Example,0,186
3,2,100,Example,1,323
3,2,200,Example,0,200
3,2,200,Example,1,169
3,2,300,Example,0,373
3,2,300,Example,1,205
3,2,400,Example,0,985
3,2,400,Example,1,418
3,2,500,Example,0,1506
3,2,500,Example,1,995
3,2,600,Example,0,2909
3,2,600,Example,1,3071
3,2,700,Example,0,5685
3,2,700,Example,1,5343
3,2,800,Example,0,5452
3,2,800,Example,1,4849
3,2,900,Example,0,5131
3,2,900,Example,1,4290
3,2,1000,Example,0,4209
3,2,1000,Example,1,3954
3,2,1100,Example,0,4291
3,2,1100,Example,1,3740
3,2,1200,Example,0,4373
3,2,1200,Example,1,4142
3,2,1300,Example,0,4589
3,2,1300,Example,1,4611
3,2,1400,Example,0,4670
3,2,1400,Example,1,4631
3,2,1500,Example,0,5113
3,2,1500,Example,1,4979
3,2,1600,Example,0,5983
3,2,1600,Example,1,6222
3,2,1700,Example,0,5809
3,2,1700,Example,1,5436
3,2,1800,Example,0,5435
3,2,1800,Example,1,5093
3,2,1900,Example,0,3954
3,2,1900,Example,1,3824
3,2,2000,Example,0,2456
3,2,2000,Example,1,2902
3,2,2100,Example,0,1816
3,2,2100,Example,1,2262
3,2,2200,Example,0,1482
3,2,2200,Example,1,1737
3,2,2300,Example,0,880
3,2,2300,Example,1,1397
4,2,0,Example,0,411
4,2,0,Example,1,781
4,2,100,Example,0,221
4,2,100,Example,1,319
4,2,200,Example,0,199
4,2,200,Example,1,181
4,2,300,Example,0,460
4,2,300,Example,1,216
4,2,400,Example,0,990
4,2,400,Example,1,442
4,2,500,Example,0,1452
4,2,500,Example,1,879
4,2,600,Example,0,2997
4,2,600,Example,1,2882
4,2,700,Example,0,5645
4,2,700,Example,1,5020
4,2,800,Example,0,5904
4,2,800,Example,1,4725
4,2,900,Example,0,4462
4,2,900,Example,1,4212
4,2,1000,Example,0,4461
4,2,1000,Example,1,3977
4,2,1100,Example,0,4310
4,2,1100,Example,1,4062
4,2,1200,Example,0,4583
4,2,1200,Example,1,4449
4,2,1300,Example,0,4649
4,2,1300,Example,1,4603
4,2,1400,Example,0,4951
4,2,1400,Example,1,4793
4,2,1500,Example,0,5150
4,2,1500,Example,1,5276
4,2,1600,Example,0,6254
4,2,1600,Example,1,5211
4,2,1700,Example,0,5967
4,2,1700,Example,1,5577
4,2,1800,Example,0,5064
4,2,1800,Example,1,5251
4,2,1900,Example,0,3827
4,2,1900,Example,1,4064
4,2,2000,Example,0,2644
4,2,2000,Example,1,3211
4,2,2100,Example,0,1981
4,2,2100,Example,1,2220
4,2,2200,Example,0,1390
4,2,2200,Example,1,1665
4,2,2300,Example,0,1098
4,2,2300,Example,1,1406
5,2,0,Example,0,515
5,2,0,Example,1,1116
5,2,100,Example,0,312
5,2,100,Example,1,624
5,2,200,Example,0,238
5,2,200,Example,1,307
5,2,300,Example,0,435
5,2,300,Example,1,266
5,2,400,Example,0,1040
5,2,400,Example,1,471
5,2,500,Example,0,1451
5,2,500,Example,1,1056
5,2,600,Example,0,2956
5,2,600,Example,1,2829
5,2,700,Example,0,5817
5,2,700,Example,1,4880
5,2,800,Example,0,5453
5,2,800,Example,1,4816
5,2,900,Example,0,4660
5,2,900,Example,1,4181
5,2,1000,Example,0,4576
5,2,1000,Example,1,4088
5,2,1100,Example,0,4707
5,2,1100,Example,1,4748
5,2,1200,Example,0,5006
5,2,1200,Example,1,5051
5,2,1300,Example,0,5449
5,2,1300,Example,1,5608
5,2,1400,Example,0,5588
5,2,1400,Example,1,5868
5,2,1500,Example,0,5855
5,2,1500,Example,1,5987
5,2,1600,Example,0,6270
5,2,1600,Example,1,5891
5,2,1700,Example,0,5661
5,2,1700,Example,1,5890
5,2,1800,Example,0,4775
5,2,1800,Example,1,4684
5,2,1900,Example,0,3659
5,2,1900,Example,1,4017
5,2,2000,Example,0,2484
5,2,2000,Example,1,2939
5,2,2100,Example,0,1984
5,2,2100,Example,1,2276
5,2,2200,Example,0,1466
5,2,2200,Example,1,1999
5,2,2300,Example,0,974
5,2,2300,Example,1,1506
6,2,0,Example,0,616
6,2,0,Example,1,1046
6,2,100,Example,0,357
6,2,100,Example,1,481
6,2,200,Example,0,284
6,2,200,Example,1,296
6,2,300,Example,0,438
6,2,300,Example,1,267
6,2,400,Example,0,986
6,2,400,Example,1,422
6,2,500,Example,0,1011
6,2,500,Example,1,788
6,2,600,Example,0,1294
6,2,600,Example,1,1107
6,2,700,Example,0,1948
6,2,700,Example,1,1729
6,2,800,Example,0,2442
6,2,800,Example,1,2327
6,2,900,Example,0,3355
6,2,900,Example,1,3211
6,2,1000,Example,0,3949
6,2,1000,Example,1,3647
6,2,1100,Example,0,4677
6,2,1100,Example,1,4446
6,2,1200,Example,0,4969
6,2,1200,Example,1,4940
6,2,1300,Example,0,4997
6,2,1300,Example,1,5078
6,2,1400,Example,0,4579
6,2,1400,Example,1,5053
6,2,1500,Example,0,4441
6,2,1500,Example,1,4487
6,2,1600,Example,0,4052
6,2,1600,Example,1,4409
6,2,1700,Example,0,3280
6,2,1700,Example,1,3525
6,2,1800,Example,0,2988
6,2,1800,Example,1,3102
6,2,1900,Example,0,2627
6,2,1900,Example,1,2760
6,2,2000,Example,0,1861
6,2,2000,Example,1,2168
6,2,2100,Example,0,1265
6,2,2100,Example,1,1648
6,2,2200,Example,0,1006
6,2,2200,Example,1,1283
6,2,2300,Example,0,845
6,2,2300,Example,1,1138
7,2,0,Example,0,574
7,2,0,Example,1,923
7,2,100,Example,0,424
7,2,100,Example,1,616
7,2,200,Example,0,342
7,2,200,Example,1,293
7,2,300,Example,0,373
7,2,300,Example,1,234
7,2,400,Example,0,773
7,2,400,Example,1,342
7,2,500,Example,0,749
7,2,500,Example,1,556
7,2,600,Example,0,754
7,2,600,Example,1,657
7,2,700,Example,0,1141
7,2,700,Example,1,914
7,2,800,Example,0,1243
7,2,800,Example,1,1332
7,2,900,Example,0,2123
7,2,900,Example,1,1962
7,2,1000,Example,0,2938
7,2,1000,Example,1,2741
7,2,1100,Example,0,3523
7,2,1100,Example,1,3547
7,2,1200,Example,0,4504
7,2,1200,Example,1,4170
7,2,1300,Example,0,4808
7,2,1300,Example,1,4797
7,2,1400,Example,0,4891
7,2,1400,Example,1,4673
7,2,1500,Example,0,4524
7,2,1500,Example,1,4468
7,2,1600,Example,0,4270
7,2,1600,Example,1,4254
7,2,1700,Example,0,4375
7,2,1700,Example,1,3901
7,2,1800,Example,0,3968
7,2,1800,Example,1,4113
7,2,1900,Example,0,3214
7,2,1900,Example,1,3346
7,2,2000,Example,0,2390
7,2,2000,Example,1,2855
7,2,2100,Example,0,1861
7,2,2100,Example,1,1786
7,2,2200,Example,0,1123
7,2,2200,Example,1,1342
7,2,2300,Example,0,776
7,2,2300,Example,1,1250
1,2,0,Example,0,431
1,2,0,Example,1,1005
1,2,100,Example,0,265
1,2,100,Example,1,516
1,2,200,Example,0,197
1,2,200,Example,1,392
1,2,300,Example,0,350
1,2,300,Example,1,208
1,2,400,Example,0,1023
1,2,400,Example,1,377
1,2,500,Example,0,1715
1,2,500,Example,1,1205
1,2,600,Example,0,3119
1,2,600,Example,1,3267
1,2,700,Example,0,5770
1,2,700,Example,1,5307
1,2,800,Example,0,6283
1,2,800,Example,1,4854
1,2,900,Example,0,4911
1,2,900,Example,1,4253
1,2,1000,Example,0,4124
1,2,1000,Example,1,3665
1,2,1100,Example,0,4033
1,2,1100,Example,1,3802
1,2,1200,Example,0,4070
1,2,1200,Example,1,4027
1,2,1300,Example,0,4194
1,2,1300,Example,1,4116
1,2,1400,Example,0,4241
1,2,1400,Example,1,4343
1,2,1500,Example,0,4710
1,2,1500,Example,1,4922
1,2,1600,Example,0,5928
1,2,1600,Example,1,6183
1,2,1700,Example,0,5668
1,2,1700,Example,1,5782
1,2,1800,Example,0,4719
1,2,1800,Example,1,4435
1,2,1900,Example,0,3146
1,2,1900,Example,1,3246
1,2,2000,Example,0,2060
1,2,2000,Example,1,2491
1,2,2100,Example,0,1627
1,2,2100,Example,1,1795
1,2,2200,Example,0,1036
1,2,2200,Example,1,1459
1,2,2300,Example,0,691
1,2,2300,Example,1,863
2,2,0,Example,0,347
2,2,0,Example,1,764
2,2,100,Example,0,198
2,2,100,Example,1,259
2,2,200,Example,0,183
2,2,200,Example,1,164
2,2,300,Example,0,298
2,2,300,Example,1,182
2,2,400,Example,0,951
2,2,400,Example,1,404
2,2,500,Example,0,1501
2,2,500,Example,1,1032
2,2,600,Example,0,3103
2,2,600,Example,1,3202
2,2,700,Example,0,5546
2,2,700,Example,1,5393
2,2,800,Example,0,5962
2,2,800,Example,1,4866
2,2,900,Example,0,4817
2,2,900,Example,1,4880
2,2,1000,Example,0,4254
2,2,1000,Example,1,3771
2,2,1100,Example,0,4211
2,2,1100,Example,1,3502
2,2,1200,Example,0,3942
2,2,1200,Example,1,3692
2,2,1300,Example,0,4130
2,2,1300,Example,1,4232
2,2,1400,Example,0,4279
2,2,1400,Example,1,4233
2,2,1500,Example,0,4936
2,2,1500,Example,1,4882
2,2,1600,Example,0,5856
2,2,1600,Example,1,6035
2,2,1700,Example,0,5905
2,2,1700,Example,1,5830
2,2,1800,Example,0,5022
2,2,1800,Example,1,4462
2,2,1900,Example,0,3417
2,2,1900,Example,1,3322
2,2,2000,Example,0,2097
2,2,2000,Example,1,2594
2,2,2100,Example,0,1699
2,2,2100,Example,1,2104
2,2,2200,Example,0,1261
2,2,2200,Example,1,1507
2,2,2300,Example,0,716
2,2,2300,Example,1,1027
