day,month,time,location,direction,volume
6,10,1800,Example,0,3797
6,10,1800,Example,1,3797
6,10,1900,Example,0,2817
6,10,1900,Example,1,2998
6,10,2000,Example,0,2080
6,10,2000,Example,1,2547
6,10,2100,Example,0,1259
6,10,2100,Example,1,1496
6,10,2200,Example,0,1078
6,10,2200,Example,1,1182
6,10,2300,Example,0,944
6,10,2300,Example,1,1345
7,10,0,Example,0,740
7,10,0,Example,1,1133
7,10,100,Example,0,477
7,10,100,Example,1,814
7,10,200,Example,0,317
7,10,200,Example,1,412
7,10,300,Example,0,475
7,10,300,Example,1,283
7,10,400,Example,0,846
7,10,400,Example,1,386
7,10,500,Example,0,862
7,10,500,Example,1,586
7,10,600,Example,0,939
7,10,600,Example,1,800
7,10,700,Example,0,1347
7,10,700,Example,1,975
7,10,800,Example,0,1615
7,10,800,Example,1,1404
7,10,900,Example,0,2552
7,10,900,Example,1,2235
7,10,1000,Example,0,3076
7,10,1000,Example,1,3055
7,10,1100,Example,0,4053
7,10,1100,Example,1,3909
7,10,1200,Example,0,4559
7,10,1200,Example,1,4522
7,10,1300,Example,0,5194
7,10,1300,Example,1,5040
7,10,1400,Example,0,5031
7,10,1400,Example,1,4993
7,10,1500,Example,0,4981
7,10,1500,Example,1,4721
7,10,1600,Example,0,4746
7,10,1600,Example,1,4628
7,10,1700,Example,0,4788
7,10,1700,Example,1,4398
7,10,1800,Example,0,4235
7,10,1800,Example,1,3964
7,10,1900,Example,0,3483
7,10,1900,Example,1,3318
7,10,2000,Example,0,2591
7,10,2000,Example,1,2695
7,10,2100,Example,0,1883
7,10,2100,Example,1,1863
7,10,2200,Example,0,1280
7,10,2200,Example,1,1576
7,10,2300,Example,0,891
7,10,2300,Example,1,1319
1,10,0,Example,0,472
1,10,0,Example,1,1132
1,10,100,Example,0,218
1,10,100,Example,1,435
1,10,200,Example,0,211
1,10,200,Example,1,209
1,10,300,Example,0,476
1,10,300,Example,1,229
1,10,400,Example,0,1233
1,10,400,Example,1,474
1,10,500,Example,0,1634
1,10,500,Example,1,1057
1,10,600,Example,0,2817
1,10,600,Example,1,2666
1,10,700,Example,0,4609
1,10,700,Example,1,3923
1,10,800,Example,0,3907
1,10,800,Example,1,3380
1,10,900,Example,0,3400
1,10,900,Example,1,3094
1,10,1000,Example,0,3676
1,10,1000,Example,1,3625
1,10,1100,Example,0,4068
1,10,1100,Example,1,3988
1,10,1200,Example,0,3032
1,10,1200,Example,1,3054
1,10,1300,Example,0,1683
1,10,1300,Example,1,1976
1,10,1400,Example,0,1049
1,10,1400,Example,1,1276
1,10,1500,Example,0,790
1,10,1500,Example,1,950
1,10,1600,Example,0,826
1,10,1600,Example,1,951
1,10,1700,Example,0,854
1,10,1700,Example,1,1077
1,10,1800,Example,0,888
1,10,1800,Example,1,1207
1,10,1900,Example,0,856
1,10,1900,Example,1,948
1,10,2000,Example,0,678
1,10,2000,Example,1,697
1,10,2100,Example,0,428
1,10,2100,Example,1,485
1,10,2200,Example,0,344
1,10,2200,Example,1,335
1,10,2300,Example,0,285
1,10,2300,Example,1,214
2,10,0,Example,0,208
2,10,0,Example,1,295
2,10,100,Example,0,181
2,10,100,Example,1,438
2,10,200,Example,0,201
2,10,200,Example,1,365
2,10,300,Example,0,430
2,10,300,Example,1,317
2,10,400,Example,0,1160
2,10,400,Example,1,479
2,10,500,Example,0,1855
2,10,500,Example,1,1116
2,10,600,Example,0,3568
2,10,600,Example,1,3391
2,10,700,Example,0,5839
2,10,700,Example,1,5622
2,10,800,Example,0,5815
2,10,800,Example,1,5064
2,10,900,Example,0,5081
2,10,900,Example,1,4574
2,10,1000,Example,0,4465
2,10,1000,Example,1,4093
2,10,1100,Example,0,4490
2,10,1100,Example,1,4378
2,10,1200,Example,0,4559
2,10,1200,Example,1,4404
2,10,1300,Example,0,4626
2,10,1300,Example,1,4570
2,10,1400,Example,0,4829
2,10,1400,Example,1,4680
2,10,1500,Example,0,5235
2,10,1500,Example,1,5156
2,10,1600,Example,0,6274
2,10,1600,Example,1,6318
2,10,1700,Example,0,5153
2,10,1700,Example,1,6265
2,10,1800,Example,0,5242
2,10,1800,Example,1,5264
2,10,1900,Example,0,3700
2,10,1900,Example,1,3850
2,10,2000,Example,0,2380
2,10,2000,Example,1,2553
2,10,2100,Example,0,1857
2,10,2100,Example,1,1959
2,10,2200,Example,0,1372
2,10,2200,Example,1,1604
2,10,2300,Example,0,886
2,10,2300,Example,1,1125
3,10,0,Example,0,554
3,10,0,Example,1,977
3,10,100,Example,0,255
3,10,100,Example,1,731
3,10,200,Example,0,226
3,10,200,Example,1,283
3,10,300,Example,0,456
3,10,300,Example,1,268
3,10,400,Example,0,1113
3,10,400,Example,1,499
3,10,500,Example,0,1614
3,10,500,Example,1,1127
3,10,600,Example,0,3447
3,10,600,Example,1,3428
3,10,700,Example,0,6038
3,10,700,Example,1,5612
3,10,800,Example,0,6147
3,10,800,Example,1,4980
3,10,900,Example,0,5538
3,10,900,Example,1,5061
3,10,1000,Example,0,4447
3,10,1000,Example,1,4182
3,10,1100,Example,0,4242
3,10,1100,Example,1,4178
3,10,1200,Example,0,4416
3,10,1200,Example,1,4295
3,10,1300,Example,0,4645
3,10,1300,Example,1,4670
3,10,1400,Example,0,4793
3,10,1400,Example,1,4716
